root_cause_cluster_id,repo_name,pr_number,cluster_key_within_pr,alert_n,rule_n,rules_json,files_json,root_cause_category,mechanism_subcategory,disposition,change_operation,violated_relation,cause_statement,evidence_summary,confidence
rccluster-33ebb4e4319a6f1ee5a5,sam-goodwin/alchemy,251,stripe-cleanup-variable-shadowing,5,1,"[""js/trivial-conditional""]","[""alchemy/test/stripe/card.test.ts"", ""alchemy/test/stripe/coupon.test.ts"", ""alchemy/test/stripe/promotion-code.test.ts""]",control_state_or_dataflow_miscomposition,state_initialization_or_liveness_gap,,new_code_addition,state_initialization_or_liveness,"Three new Stripe tests redeclare cleanup resources with block-scoped const bindings inside try, leaving the outer card, customer, promotionCode, and coupon variables undefined and their finally guards permanently false.","alchemy/test/stripe/card.test.ts:79, promotion-code.test.ts:77, and coupon.test.ts:74 with the inner const declarations and outer let bindings.",high
rccluster-ad2e1ea33472eeb33194,sdorra/content-collections,612,watcher-is-defined-import-residue,1,1,"[""js/unused-local-variable""]","[""packages/core/src/watcher.ts""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The watcher migration to chokidar removed the filter(isDefined) step but retained isDefined in the utility import.,packages/core/src/watcher.ts:5 and the diff deleting the filter call.,high
rccluster-053a63f808b61bb5bd43,spcl/dace,2019,redundant-dace-module-import,2,2,"[""py/import-and-import-from"", ""py/unused-import""]","[""tests/undefined_symbol_test.py""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,new_code_addition,module_dependency,"The new undefined-symbol tests import dace as a module and also import symbolic directly, but all executable references use the direct symbolic binding, making the module import both unused and a duplicate access form.",tests/undefined_symbol_test.py:8-9 and the two CodeQL findings on the same import statement.,high
rccluster-74d2a4f678e3ab8cb077,spcl/dace,2019,undefined-symbol-test-unused-numpy,1,1,"[""py/unused-import""]","[""tests/undefined_symbol_test.py""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new undefined-symbol test imported numpy as np but implemented only symbolic operations and never used arrays or the alias.,tests/undefined_symbol_test.py:5 and the complete new test module.,high
rccluster-3880200f61c329c6e615,spcl/dace,2077,library-test-unused-dtypes,1,1,"[""py/unused-import""]","[""tests/library/library_node_expand_test.py""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new library-node expansion test imported dtypes without using that namespace in its graph or assertions.,tests/library/library_node_expand_test.py:9 and the complete new test.,high
rccluster-abc4e00c08eb413891c6,stack-auth/stack-auth,465,unintegrated-interactive-assertion-helper,1,1,"[""js/unused-local-variable""]","[""packages/init-stack/src/index.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new init-stack implementation defined assertInteractive but never invoked it from any interactive-only command path.,packages/init-stack/src/index.ts:876 and the complete new file's call sites.,high
rccluster-846ab9638b6972181a9c,stack-auth/stack-auth,506,unused-admin-token-destructure,1,1,"[""js/unused-local-variable""]","[""apps/e2e/tests/backend/endpoints/api/v1/projects.test.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new project-count test destructures adminAccessToken from its setup result but exercises and asserts user_count without using that token.,apps/e2e/tests/backend/endpoints/api/v1/projects.test.ts:1278 and the surrounding new test case.,high
rccluster-ad22cdd9baa5004c0b70,stanford-crfm/levanter,1015,duplicated-sequence-boundary-assignments,3,1,"[""py/multiple-definition""]","[""src/levanter/layers/attention.py""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,modification_or_replacement,state_initialization_or_liveness,"The new paged-KV sequence body assigned start, end, and length twice consecutively from the same expressions, overwriting each first assignment before use.",src/levanter/layers/attention.py:1703-1705 and the immediately repeated assignments.,high
rccluster-72eba0547da4775dad70,stanford-crfm/levanter,1018,duplicate-position-axis-resolution,1,1,"[""py/multiple-definition""]","[""src/levanter/layers/attention.py""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,modification_or_replacement,state_initialization_or_liveness,"The paged-decode change assigns Pos from x.resolve_axis(""position"") twice consecutively, so the second identical definition replaces the first before any use.",src/levanter/layers/attention.py:1423 and the adjacent repeated assignment.,high
rccluster-5d9aef1cc7c9513932af,stanford-crfm/levanter,1023,unused-paged-decode-axis-bindings,2,1,"[""py/unused-local-variable""]","[""src/levanter/layers/attention.py""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The paged-decode change resolves Batch and Pos axes from q but the subsequent flattening and decode logic consumes neither binding.,src/levanter/layers/attention.py:1431-1432 and the following paged_decode body.,high
rccluster-151b91f79b4064616cc4,stanford-crfm/levanter,1098,redundant-outer-scheduler-state-unpack,2,1,"[""py/unused-local-variable""]","[""src/levanter/inference/jit_scheduler.py""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,modification_or_replacement,definition_use,"The rewritten scheduler body unpacks state into g_tokens and g_counts but passes the original state into cond, while the effective updates unpack a separate inner state.",src/levanter/inference/jit_scheduler.py:187 and the nested update/cond functions.,high
rccluster-2d7f558feb806419a72d,streamich/memfs,1124,link-unused-directory-mode-constant,1,1,"[""js/unused-local-variable""]","[""src/core/Link.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new Link module destructures S_IFDIR together with S_IFREG but implements no directory-mode check using S_IFDIR.,src/core/Link.ts:6 and the complete new module.,high
rccluster-bc9271c70d68ed92d91a,tegnike/aituber-kit,331,per-engine-voice-test-import-residue,2,1,"[""js/unused-local-variable""]","[""src/components/settings/voice.tsx""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The voice settings refactor replaced the separate VoiceVox and AivisSpeech test actions with the unified testVoice interface but retained both old test-function imports.,src/components/settings/voice.tsx:16-17 and the changed button handlers.,high
rccluster-98db94046d5eee9a6c14,tegnike/aituber-kit,332,unused-video-background-subscription,1,1,"[""js/unused-local-variable""]","[""src/components/settings/based.tsx""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The settings component added a useVideoAsBackground subscription but did not connect the value to its controls or rendering.,src/components/settings/based.tsx:17 and the modified settings JSX.,high
rccluster-1028aadfa933095ca905,thirdweb-dev/js,7532,overwritten-optional-chains-initializer,1,1,"[""js/useless-assignment-to-local""]","[""packages/thirdweb/src/wallets/wallet-connect/controller.ts""]",control_state_or_dataflow_miscomposition,state_initialization_or_liveness_gap,,modification_or_replacement,state_initialization_or_liveness,"The UniversalProvider migration removed the consumer of optionalChains' initial wcOptions value; the only remaining read follows a global.safe overwrite, so the initializer cannot reach a read.",packages/thirdweb/src/wallets/wallet-connect/controller.ts:263 and the safe-wallet overwrite/use path.,high
rccluster-3f75becf85da3d7851aa,trycompai/comp,98,policy-overview-unused-checkbox,1,1,"[""js/unused-local-variable""]","[""apps/app/src/components/forms/policies/policy-overview.tsx""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The policy-overview component added Checkbox to its imports but does not render that control.,apps/app/src/components/forms/policies/policy-overview.tsx:24 and the component JSX.,high
rccluster-d8d7f428b3f8a79e19cd,ucbepic/docetl,377,map-operation-fixture-import-residue,1,1,"[""py/unused-import""]","[""tests/conftest.py""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The test configuration removed the MapOperation fixture/tests but retained the MapOperation import.,tests/conftest.py:2 and the deleted MapOperation consumer.,high
rccluster-20a914f6644a19001103,ucbepic/docetl,378,output-mode-test-unused-optional,1,1,"[""py/unused-import""]","[""tests/test_output_modes.py""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new output-mode tests imported Optional alongside used typing helpers but added no optional annotation.,tests/test_output_modes.py:10 and the complete new test file.,high
rccluster-6f99608447c03fd3c812,unclecode/crawl4ai,1152,finally-return-overrides-function-outcome,2,2,"[""py/exit-from-finally"", ""py/mixed-returns""]","[""crawl4ai/utils.py""]",control_state_or_dataflow_miscomposition,invalid_or_trivial_control_path,,modification_or_replacement,control_flow,"The PR added a bare return to fetch_image_file_size's finally block, causing that cleanup path to override both explicit try returns and propagated exceptions.",crawl4ai/utils.py:1187-1200; both CodeQL rules arise from the same finally return.,high
rccluster-af52b9b70a23e091bd4c,unclecode/crawl4ai,1152,tokenizer-refactor-residue,1,1,"[""py/unused-local-variable""]","[""crawl4ai/utils.py""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,modification_or_replacement,definition_use,The tokenization change replaced splitter(doc) with doc.split() but retained initialization of the splitter fallback that no longer had a consumer.,crawl4ai/utils.py:147 and the modified token computation.,high
rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,removed-team-lookup-import-residue,14,1,"[""js/unused-local-variable""]","[""apps/web/src/server/public-api/api/contacts/add-contact.ts"", ""apps/web/src/server/public-api/api/contacts/delete-contact.ts"", ""apps/web/src/server/public-api/api/contacts/get-contact.ts"", ""apps/web/src/server/public-api/api/contacts/get-contacts.ts"", ""apps/web/src/server/public-api/api/contacts/update-contact.ts"", ""apps/web/src/server/public-api/api/contacts/upsert-contact.ts"", ""apps/web/src/server/public-api/api/domains/create-domain.ts"", ""apps/web/src/server/public-api/api/domains/get-domains.ts"", ""apps/web/src/server/public-api/api/domains/verify-domain.ts"", ""apps/web/src/server/public-api/api/emails/batch-email.ts"", ""apps/web/src/server/public-api/api/emails/cancel-email.ts"", ""apps/web/src/server/public-api/api/emails/get-email.ts"", ""apps/web/src/server/public-api/api/emails/send-email.ts"", ""apps/web/src/server/public-api/api/emails/update-email.ts""]",incomplete_change_coordination,inconsistent_propagation_across_dependent_sites,,cross_file_propagation,definition_use,The public-API authorization refactor removed getTeamFromToken calls from fourteen endpoint modules but did not remove the corresponding imports at those dependent sites.,"Fourteen contact, email, and domain route imports paired with deletion of each route's team lookup.",high
rccluster-0722ff85ef7f3d2b7624,unsend-dev/unsend,164,unused-rate-limit-new-key-state,1,1,"[""js/unused-local-variable""]","[""apps/web/src/server/public-api/hono.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,modification_or_replacement,definition_use,The new Redis rate limiter declared isNewKey but never updated or read that state in its key and expiry logic.,apps/web/src/server/public-api/hono.ts:73 and the surrounding rate-limit implementation.,high
