alert_id,duplicate_ordinal,case_id,group,repo_name,pr_number,pr_id,language,task_type,base_sha,head_sha,issue_domain,is_quality_alert,rule_id,rule_name,problem_severity,precision,quality_category,rule_tags,file_path,start_line,fingerprint,fingerprint_method,fingerprint_ambiguity_n,source_group,source_row_number,batch_id,attempt,execution_sha256,condition_present,valid_issue,introduced_by_pr,actionability,confidence,model_supported_introduced_issue,model_supported_actionable_issue
qalert-b93bbc55edf21b0a7b9fd086,1,adjcase-535e67497aef4a32f6df5d9d,human,crewAIInc/crewAI,2483,2419949551,Python,feat,9b51e1174c49b0496a307ebd724a3d45d0202fd0,007ea5e839386c3afb1c50f2c49400ac737d690d,quality,true,py/empty-except,Empty except,recommendation,high,correctness_reliability,quality|reliability|error-handling|external/cwe/cwe-390,src/crewai/tools/tool_usage.py,621,"{""primaryLocationLineHash"": ""35d37d0c68ea8179:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,230,adjbatch-e021d6f026bc231a44e0af00,1,5989b974446b96310ffe0ef39e033c0d29de50b5517ef5febdbba77eb3cd7b60,yes,yes,yes,optional,high,1,0
qalert-b9470490621387fb2526c489,1,adjcase-8d7150a4f3ff9a1446d4093c,human,cornerstonejs/cornerstone3D,1899,2391283526,TypeScript,fix,822b0c3f30dc9d1d9a5e638f099ce463c689ee14,c2e746d9a87ee08e952b3f346c08f773cf08bd9d,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/adapters/examples/segmentationStack/index.ts,41,"{""primaryLocationLineHash"": ""d33147a7c5ed3f26:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,1014,adjbatch-f811b429396835cd6689a3df,1,1b57f7cc55f3963aa68bde675f18c2551429343c57f65b0c4bf6b253cd49760f,yes,yes,yes,should_fix,high,1,1
qalert-b9561247f6437a31a1487e76,1,adjcase-d3b70f44199ee4c8c60e4b09,ai,dotCMS/core,32609,3216706697,Java,feat,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,quality,true,java/missing-override-annotation,Missing Override annotation,recommendation,high,maintainability,quality|maintainability|readability,dotCMS/src/main/java/com/liferay/portlet/RenderResponseImpl.java,173,"{""primaryLocationLineHash"": ""aa7f32c122761130:1"", ""primaryLocationStartColumnFingerprint"": ""20""}",fingerprint,1,ai,2394,adjbatch-605345de0b7610e8a0190a5c,2,e36a0ae3d3d792203e4220a3dcbb621dc9e8adbd47173cabd7d2644011025f1c,yes,contextual_exception,no,no_fix,high,0,0
qalert-b96745c66484c70f202d065c,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,docs/webSdk/applicationinsights-common/assets/main.js,4,"{""primaryLocationLineHash"": ""d05417b0baa82e28:1"", ""primaryLocationStartColumnFingerprint"": ""11719""}",fingerprint,18,human,1336,adjbatch-0fa520565b49446f77cd3889,1,23c7687a97164873475c47c350b147167c138addead4cf76cf76257268f8bb98,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b96cee5b7c2435e7645896e2,1,adjcase-926e40f4ded15853c8e315fd,human,onlook-dev/onlook,1902,2535685079,TypeScript,fix,521704caca11e643febc24b626e6018c0f11bfed,cdec612879b30ade5fece0950f3596b35377cad1,quality,true,js/useless-assignment-to-local,Useless assignment to local variable,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,apps/web/preload/dist/index.js,36830,"{""primaryLocationLineHash"": ""12b46f868c5ff699:1"", ""primaryLocationStartColumnFingerprint"": ""1""}",fingerprint,1,human,2662,adjbatch-67841a49a5ebfe9a004c6497,1,84b7c2d94ad4262238f82d7fd01356cedcdb1da2616bd69226adc9a73c644179,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b96d7d1433a034c5a4e6e3e6,1,adjcase-c9e4533094b479a5496912e0,human,crewAIInc/crewAI-tools,285,2480335338,Python,fix,3f4b3a8ce5fc10976b88834216946c2dc5ffd9c3,b71f14c9e7f949e5ce89c94a1286da53d741a309,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,crewai_tools/tools/serply_api_tool/serply_webpage_to_markdown_tool.py,2,"{""primaryLocationLineHash"": ""52c628522251b072:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3569,adjbatch-267534dad260dfa235e6ed88,1,9260fd0331609288257a39117e732ac43e67d86f38d7671c21dc8c454f1576ed,yes,yes,yes,should_fix,high,1,1
qalert-b976d0c5b984dc4422b22422,1,adjcase-095b1f4be334351184edd49c,human,microsoft/typespec,7530,2562810418,Java,fix,ee910c8945ee58aafd70cc9d6dfdb5f71c33ea38,ec48d01b400a28057e1ad66a85fc1917f037e8d6,quality,true,java/deprecated-call,Deprecated method or constructor invocation,recommendation,high,maintainability,maintainability|readability|non-attributable|external/cwe/cwe-477,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,601,"{""primaryLocationLineHash"": ""878a5eb0f4a29696:1"", ""primaryLocationStartColumnFingerprint"": ""47""}",fingerprint,1,human,1047,adjbatch-e2ffd510a47d308c6236a6b2,1,098aced3ca5e50149064e3ae29626da236b809a247ac8a0f2fac5fcc497d4b8d,yes,yes,no,optional,medium,0,0
qalert-b977190b5252e53d913ae538,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,docs/webSdk/applicationinsights-analytics-js/assets/main.js,5,"{""primaryLocationLineHash"": ""9fe4d7121f653d46:1"", ""primaryLocationStartColumnFingerprint"": ""3267""}",fingerprint,18,human,1664,adjbatch-ea54dcdb9ffc3e25f1082892,1,18d55cc4917b9ae842611877fef0ab284320100e14999fb0f5b71c01da1af537,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b97ccf70f4dce6a6afb413cc,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""54058""}",fingerprint,1,human,720,adjbatch-476e753284221c29d5b68145,1,8f82e9ab3f90591b149b4e85c7607b7aa674317f5d5265e6089445a4620d6e3d,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b9828e2ef76b9643f8e08d0d,1,adjcase-286f019240d8e81eb49541c1,human,elizaOS/eliza,4575,2517434352,TypeScript,feat,d5be8af5fea30422e102de9fa7221bb9ea2e2b8a,5869bc51d4b15d0d8f43681c2101d73141f68d75,quality,true,js/trivial-conditional,Useless conditional,warning,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,packages/plugin-polygon/src/actions/getBlockInfo.ts,229,"{""primaryLocationLineHash"": ""3c55586b223148b1:1"", ""primaryLocationStartColumnFingerprint"": ""17""}",fingerprint,1,human,3368,adjbatch-f76d88bc4f01e76ac68650b3,4,38ab298852771cda20bda27933fb59fc69b0b9b39e0d84944f1795cb7e1c00a9,yes,yes,yes,should_fix,high,1,1
qalert-b99285604e48bcd92c80a414,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""54975""}",fingerprint,1,human,794,adjbatch-f2e1c726bf2cb25096a9fe67,1,3978d6b17dafd6b9f5a0b5bd3151e9a3936c24b1857ab010039b47829ee840c7,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b993a08b07b0d2713e9bbbd2,1,adjcase-f64a0a11a86b4b4a4d00d911,ai,microsoft/GSL,1208,3081566388,C++,fix,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,quality,true,cpp/short-global-name,Short global name,recommendation,very-high,maintainability,maintainability,tests/span_tests.cpp,591,"{""primaryLocationLineHash"": ""55e6b49f912ae809:1"", ""primaryLocationStartColumnFingerprint"": ""22""}",fingerprint,1,ai,1039,adjbatch-30f0d6144bf898322e534654,1,c7654f62ca4e9ae21123ca8d4dd430238c0354635cdba75ab16245edc45f61e9,no,no,no,no_fix,high,0,0
qalert-b9a5b5e052dd1fa9fee49fa2,1,adjcase-9783050f8d50354d0c6ca597,human,OneKeyHQ/app-monorepo,7207,2478231534,TypeScript,feat,5320d2a3171c914eb8dd0f8888a5e74b90d8e23d,27d25ccffefe720bbc893f33ec384c17e755b798,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/kit-bg/src/dbs/local/indexed/LocalDbIndexedBase.ts,352,"{""primaryLocationLineHash"": ""ee67560bafc3dd35:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,120,adjbatch-9869fea09aeb1eebcfbbe779,1,5852f2c9b8e39dfb9c86c9280e7765d57935402814c78e7e37e5d2bde0ded5ae,yes,contextual_exception,yes,no_fix,medium,0,0
qalert-b9a8b35c2abcc14816873df1,1,adjcase-6ed700ed011df695f358045f,human,spcl/dace,1861,2268256983,Python,fix,7e70e8e018571371757db9c6766d163a497212f9,f3cbb82b9d6197c3a36157866b738c4f62ef5de0,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,dace/frontend/fortran/ast_desugaring.py,12,"{""primaryLocationLineHash"": ""f1938eca760805d9:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,163,adjbatch-067888b762906f539238a0d0,2,84fa6c7aaa9f952b3d4177a9d0ffb10aaab03be92bcf97a617bc1216f507bcf1,yes,yes,yes,should_fix,high,1,1
qalert-b9bc4e2c4a8a1c3425913cca,1,adjcase-40cf7f6d4b039f0ea1127620,human,stanfordnlp/dspy,8231,2523726246,Python,feat,82b3291d024d19c922505c305e504f2a250d5062,9cd374aaa7c0177b76da5fdac411c236d49f9ce3,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,tests/test_utils/server/litellm_server.py,3,"{""primaryLocationLineHash"": ""843293f5996e03b6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2395,adjbatch-41c29d07892267f25f72b781,1,3e5d4227367be7a75a1b869fe2f9aec8f43264843f7d74a21a39c4d2fa438948,yes,yes,yes,optional,high,1,0
qalert-b9c33503c7428f0ff0b779fd,1,adjcase-f023baf302899cfaa7f67ba6,human,MikePopoloski/slang,1348,2501191452,C++,fix,303d65e8dd4e2fe45e19054b9a7291d9512a7293,2e43ae68f09482fa0ae12820f8d75d7525de528f,quality,true,cpp/trivial-switch,No trivial switch statements,recommendation,high,maintainability,maintainability|readability|external/jsf,tools/netlist/netlist.cpp,85,"{""primaryLocationLineHash"": ""330f41f2d548b1c:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1141,adjbatch-45842a9e78a725f4c3b555f1,1,db39b53d40ead5c05853969bf3618199ae86f38b20e6c1d6c13ac88c17fcca74,yes,contextual_exception,no,no_fix,medium,0,0
qalert-b9e1e15f64188451c6175625,1,adjcase-e10ec3facd365e4b5076eaf0,ai,crewAIInc/crewAI,2594,2990115371,Python,fix,6a1eb10830ac6ab3602bbc4ee07d565bd9eab46f,0ca93ba0fad7883d44b56a0e74996714effd9904,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,tests/crew_test.py,23,"{""primaryLocationLineHash"": ""3abb7150aabab4d6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,2067,adjbatch-914493ce0f40935f81bc4d9b,1,83fec66ceb31c6d056477152ec46cfb0d90c572c9268169fcc0376b808fcc070,yes,yes,uncertain,optional,high,0,0
qalert-b9e6c569226a0818d76a2fba,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/implicit-operand-conversion,Implicit operand conversion,warning,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-704,docs/webSdk/applicationinsights-web/assets/main.js,4,"{""primaryLocationLineHash"": ""d05417b0baa82e28:1"", ""primaryLocationStartColumnFingerprint"": ""11256""}",fingerprint,18,human,1522,adjbatch-efd392e9ee727cdf03b4d7c3,1,5bff1641a1fd45504183585073d4bbae14e20fe7f2e58977f0f3d2ef86eb90ee,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b9f2b34f0425b1976b2f58b4,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/unneeded-defensive-code,Unneeded defensive code,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""43206""}",fingerprint,1,human,883,adjbatch-f765ffe258fe521a51eb0a3a,1,99be3da910961db2267bdd1164d432b9ab4591c20485fc8e0b7f2c403a16726e,yes,contextual_exception,yes,no_fix,high,0,0
qalert-b9f408e1b80987c6d0dbd383,1,adjcase-1e8f2d94d5e0ba37cc065785,ai,axinc-ai/ailia-models,1704,3234052393,Python,feat,ceeeb600a42bdeaa11804fc95004894428653db2,cf877d4e812e43f9f3b2b8cce2dc9a184beae326,quality,true,py/unreachable-statement,Unreachable code,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-561,face_recognition/6d_repnet_360/6d_repnet_360.py,148,"{""primaryLocationLineHash"": ""a57a375dfeceba56:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,2,ai,1952,adjbatch-3f454505f8e300ff40286c54,1,0dc26f5dc2e54cb5a8922fbd4db4fc91768f5db8e52e006b2bb96e6258a6db33,yes,yes,yes,should_fix,high,1,1
qalert-ba03d8a522afa7630f8c5e9c,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""52335""}",fingerprint,1,human,581,adjbatch-f2e1c726bf2cb25096a9fe67,1,3978d6b17dafd6b9f5a0b5bd3151e9a3936c24b1857ab010039b47829ee840c7,yes,contextual_exception,yes,no_fix,high,0,0
qalert-ba13c3d39c2ea90f58ba48f6,1,adjcase-0fbedcd26d5e46e49459273f,ai,onetimesecret/onetimesecret,1538,3214782537,Ruby,refactor,c7b4e51e06bc3e44a0c859188106c7d80111cce3,11172f1a07ace87fa414dbe7ff7dd535a5435724,quality,true,rb/useless-assignment-to-local,Useless assignment to local variable,warning,high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,spec/unit/apps/web/frontend/views/base_json_spec.rb,118,"{""primaryLocationLineHash"": ""6c8143e7c303fd3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,753,adjbatch-3ca51d425a29b0210650f837,2,e019be0756e8df304a9715859bae56764556b9d3ff1cb51a0b30bfff1d2d2bc1,yes,yes,yes,should_fix,high,1,1
qalert-ba18428f8abe0fd353cdaee5,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/implicit-operand-conversion,Implicit operand conversion,warning,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-704,docs/webSdk/1ds-post-js/assets/main.js,4,"{""primaryLocationLineHash"": ""d05417b0baa82e28:1"", ""primaryLocationStartColumnFingerprint"": ""14073""}",fingerprint,18,human,1454,adjbatch-28e6eca28481523960962fc9,1,5cbfe513a309bd433a6129857ebddbb31bc37885f51ffda32f18a574faabf1e5,yes,contextual_exception,yes,no_fix,high,0,0
qalert-ba25a6420ce3a2c4a89f8d6c,1,adjcase-0a22a67d12899e60f9b23b54,ai,sam-goodwin/alchemy,251,3105430223,TypeScript,feat,24896420bf394b7c19319f45028942211e9ad710,c3349980216cc9724ea41fedbb7cedfd65506708,quality,true,js/trivial-conditional,Useless conditional,warning,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,alchemy/test/stripe/promotion-code.test.ts,77,"{""primaryLocationLineHash"": ""587cf0e3f4fbb279:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,1,ai,1687,adjbatch-b2f3febf4df98f201f978f14,1,30546ed6cdfa23495d9f00af1781575187b7dfdd1a2fe989e4745318ffc65e6a,yes,yes,yes,should_fix,high,1,1
qalert-ba2afc24d278b91259243068,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,channels/1ds-post-js/test/Unit/src/HttpManagerTest.ts,1120,"{""primaryLocationLineHash"": ""8f6e465d5c1404a5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1610,adjbatch-013f5a8ae50df123a3874e30,2,f4b726123f97a5104c62a8ec57c3f139c2cb5ea97abc584d75fc51574f155609,yes,yes,yes,optional,high,1,0
qalert-ba3268f8da0eebe7da953de6,1,adjcase-fbb03144a38f6fa5a9a3fe9f,ai,CapSoftware/Cap,567,3084926639,TypeScript,feat,3be95a85e95e19b184f7ec620b2948a2ed15528e,2c5650feb691284445158412bf138b2e4f14d224,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/web/actions/videos/generate-ai-metadata.ts,55,"{""primaryLocationLineHash"": ""885dfd60e21911d1:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,1901,adjbatch-718537cd803a8df38c526a42,1,9a43245879d2f0b7c8a8972a54017cca5bf23ab18b60b21e90c7184d56ad7575,yes,yes,yes,should_fix,high,1,1
qalert-ba43ceed1c64cd875c233376,1,adjcase-28ec184c8be49d9455f1beb8,human,liam-hq/liam,854,2384432881,TypeScript,feat,5754222dc18c2d65fb46be0edfb60f04a9bbccc1,ce7a85e1bd3f585a53a5de51696af78f38243580,security,false,js/log-injection,Log injection,error,medium,,security|external/cwe/cwe-117,frontend/apps/app/libs/github/webhooks/pull-request.ts,105,"{""primaryLocationLineHash"": ""16209aa6be3dbaf1:1"", ""primaryLocationStartColumnFingerprint"": ""62""}",fingerprint,1,human,2542,adjbatch-13ac0dd60a2506096561e469,1,7bd487346da28fea5ee88a95470690fc51e8c2871ff69616cb9ad691f59f983e,yes,contextual_exception,yes,no_fix,high,0,0
qalert-ba4c5f0421417625bd957324,1,adjcase-8a4e143526cb07ed79202f0e,ai,Netflix/metaflow,2467,3161557128,Python,refactor,cc20a0a391eca9f28f34552d520b568479519431,665bf749342b40e1fd335e074409aa9c9274892d,quality,true,py/cyclic-import,Cyclic import,recommendation,high,correctness_reliability,reliability|maintainability|modularity,metaflow/cli.py,17,"{""primaryLocationLineHash"": ""9484f349fe09fe3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,425,adjbatch-535ad71bc65df4cff6b1c2f0,2,627e35a716e897bfb25f140f45a53c660d3199fe120eca717b143c74db44d0d5,yes,yes,no,should_fix,high,0,0
qalert-ba57fff06b8ed2aa10f1c630,1,adjcase-996790020aab2cdd6ffc7bae,ai,dartsim/dart,1965,3071170809,C++,fix,ca52696cf4841eb89f88c5642a859330d249ec62,02a26cf06490f20d8409ef68d46798ce82bc5113,quality,true,cpp/missing-header-guard,Missing header guard,recommendation,high,maintainability,efficiency|maintainability|modularity|external/jsf,examples/wam_ikfast/InputHandler.hpp,,"{""primaryLocationLineHash"": ""e71a86c11524c0bd:1""}",fingerprint,4,ai,885,adjbatch-fa911fae487a1039a3e862a8,1,5e129bbdcd1391cfc9ae5c661d2108fda023418f37fea0f23dd01162234a4cbf,yes,yes,no,should_fix,high,0,0
