alert_id,group,repo_name,pr_number,rule_id,file_path,start_line,issue_domain,source_set,source_reviewer_role,source_disposition,independent_rereview_disposition,consensus_disposition,status,disposition,human_condition_present,human_introduced_by_pr,human_valid_issue,resolution_basis,notes
qalert-c71ba79c1890ec7e133eb2a3,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,modules3rdParty/stripe-v3/index.js 为新增压缩 IIFE（!function(){...}），第1行告警 js/useless-expression 来自第三方 Stripe bundle，非手写源码缺陷。
qalert-c72be9fadb04f29d13e17f90,ai,chrxh/alien,138,cpp/dead-code-goto,source/EngineTestData/DescriptionTestDataFactory.cpp,199,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,第199行 break 后的 AutoCrawling case 是另一枚举值。CodeQL 把 case 分隔当成死代码不成立。
qalert-c730199e63b877203117cfd4,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,modules3rdParty/stripe-v3/index.js 为新增压缩 IIFE（!function(){...}），第1行告警 js/useless-expression 来自第三方 Stripe bundle，非手写源码缺陷。
qalert-c7305ea5319a5f178a6bebce,ai,HumanSignal/label-studio-ml-backend,782,py/log-injection,label_studio_ml/examples/timeseries_segmenter/neural_nets.py,59,security,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,label_studio_ml/examples/timeseries_segmenter/neural_nets.py 第 59 行把来自 Flask 请求 JSON/context 的 project_id 或其派生路径直接插入日志；类型注解不做运行时校验，换行可进入日志，告警成立。
qalert-c74617b713a44c092f3f867c,ai,mendableai/firecrawl,1877,js/unused-local-variable,apps/api/src/__tests__/snips/v2-crawl-prompt.test.ts,2,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,同文件导入 supertest 的 request，占位测试未发 HTTP，request 未见使用。
qalert-c74ac65aea4106f1c15a4321,human,onlook-dev/onlook,1902,js/use-of-returnless-function,apps/web/preload/dist/index.js,2682,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,同 preload dist 内嵌 chroma.js：Color 构造配合 apply 取返回值，打包器误报无返回。
qalert-c751aee0929b3d64da248aea,ai,rsyslog/rsyslog,5833,cpp/mistyped-function-arguments,plugins/omruleset/omruleset.c,140,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,omruleset.c submitMsg2(pMsg)。smsg_t typedef。空 diff。
qalert-c751e53b9f8e2215ef7f8eb3,human,microsoft/git,764,cpp/implicit-function-declaration,contrib/credential/wincred/git-credential-wincred.c,323,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,"git-credential-wincred.c:323 的 _setmode(_fileno(stdin), _O_BINARY)。diff_empty，head 与 before 该处完全相同，本 PR 未引入。"
qalert-c766c9f121d55e306dae8116,ai,dotCMS/core,32609,java/missing-override-annotation,dotCMS/src/main/java/com/liferay/portlet/ActionResponseImpl.java,78,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,已核对 ActionResponseImpl.setProperty 对 PortletResponse 方法的实现：Before/Head 完全相同且PR diff为空。
qalert-c76f03a8456cc6c556e4ac21,ai,MikePopoloski/slang,1371,cpp/unused-static-variable,include/slang/ast/TimingControl.h,218,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,TimingControl.h:218 的 fromSyntax 被报未读 static。这是头文件里的静态成员函数声明，CodeQL 常误判。diff_empty，本 PR 未改该声明。
qalert-c76f20e883a701d14895763c,ai,Kiln-AI/Kiln,352,py/not-named-self,libs/core/kiln_ai/datamodel/task.py,138,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,"ordinal 3733。本 PR 新增 @model_validator(mode=""before"") def upgrade_old_entries(cls, data, info)。Pydantic v2 的 before validator 按类方法约定第一参数为 cls（可带 ValidationInfo）。CodeQL 把它当成普通实例方法要求 self，属于框架约定而非需改问题。"
qalert-c773a5021151b46f0bb03541,ai,tegnike/aituber-kit,332,js/unused-local-variable,src/components/settings/based.tsx,17,quality,model_excluded,reviewer_b_excluded_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,本 PR 新增 useVideoAsBackground 订阅，设置页 JSX 未使用该值。
qalert-c78152246f5eaec4f5633194,ai,onetimesecret/onetimesecret,1538,rb/regex/missing-regexp-anchor,migrate/1512_01_customer_cleanup.rb,73,security,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,/tryouts.*onetimesecret.com/ 用来匹配 custid/email 测试账号，不是对 URL host 做校验。
qalert-c7846dbba81063c5d7c3915b,human,onlook-dev/onlook,1315,js/polynomial-redos,packages/utility/src/errors.ts,48,security,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,packages/utility/src/errors.ts 第 48 行对 errorString 使用含多个非贪婪通配段的正则；输入长度未设上限，失败匹配可产生多项式回溯，属于真实的性能/可用性风险。
qalert-c7896e71a67cb5d97daba4e0,human,tegnike/aituber-kit,404,js/unused-local-variable,src/components/settings/index.tsx,4,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,设置页把 next/image 的 Image 换成 img 后仍保留 import Image。
qalert-c7915906a0677abc5c5ee451,ai,567-labs/instructor,1677,py/unused-local-variable,tests/llm/test_cohere/test_retries.py,45,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,本 PR 新增 test_invalid_model 同样把 create 结果赋给 res 后不读取。
qalert-c79608d4e30a4a9e1641e7e8,ai,microsoft/vscode,250646,js/indirect-command-line-injection,src/vs/platform/terminal/node/terminalProcess.ts,400,security,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,src/vs/platform/terminal/node/terminalProcess.ts 第 400 行把可由环境控制的 WINDIR 派生路径拼入 exec shell 字符串；元字符/空格未通过 argv 隔离，存在间接命令注入面。
qalert-c79c9a4468fbbf77b9cc5fce,ai,jxxghp/MoviePilot,4577,py/catch-base-exception,app/helper/memory.py,269,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,_get_unaccounted_memory 解析 MB 用裸 except，会吞 BaseException，属本 PR 新增函数。
qalert-c7a4bf99bfa124594ad5f214,human,CapSoftware/Cap,286,js/unused-local-variable,apps/web/app/dashboard/shared-caps/components/SharedCapCard.tsx,6,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,SharedCapCard.tsx 本 PR 新增导入 serverEnv，卡片未引用。
qalert-c7a62467fd7c6821ef08ae21,ai,dotCMS/core,32609,java/deprecated-call,dotCMS/src/main/java/com/dotmarketing/quartz/job/ContentFromEmailJob.java,123,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,ContentFromEmailJob.java:123 另一处 Config.getStringProperty 同样 before/head 相同，并非本 PR 引入。
qalert-c7b65c2c65a53dd3764255af,human,OneKeyHQ/app-monorepo,7207,js/unused-local-variable,packages/kit-bg/src/dbs/local/indexed/LocalDbIndexedBase.ts,299,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,同一新函数解构 db，返回 nativeDB.createObjectStore，db 未使用。
qalert-c7b745fe69925f77e458e623,human,FlowiseAI/Flowise,4734,js/remote-property-injection,packages/server/src/utils/index.ts,1174,security,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,同一函数 1174 行 catch 里 inputsObj[config]=overrideValue。before 已有 inputsObj[config] 写入，本 PR 只是拆出 catch 分支，不是新的属性注入面。
qalert-c7b83d55b5e8f566de0cd220,human,prebid/Prebid.js,13093,js/automatic-semicolon-insertion,test/spec/modules/richaudienceBidAdapter_spec.js,623,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,test/spec/modules/richaudienceBidAdapter_spec.js 第 623 行由本 PR 引入的语句末尾缺少显式分号；该文件其他语句以显式分号为主，属于真实的一致性/可维护性问题。
qalert-c7b95ebe36b16732fa328d55,human,OneKeyHQ/app-monorepo,6480,js/automatic-semicolon-insertion,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,modules3rdParty/stripe-v3/index.js 为新增压缩 IIFE（!function(){...}），第1行告警 js/automatic-semicolon-insertion 来自第三方 Stripe bundle，非手写源码缺陷。
qalert-c7c0454266598565cd6a65e8,ai,effekseer/Effekseer,1056,cpp/unused-static-variable,Dev/Cpp/EffekseerRendererCommon/EffekseerRendererCommon/EffekseerRenderer.RingRendererBase.h,278,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,Effekseer RingRendererBase.h:278 stepS 未读。diff 为空且 head 与 before 相同，不是本 PR 引入。
qalert-c7ccfc4c112336cd188d2317,human,Azure/azure-sdk-for-js,32578,js/unused-local-variable,sdk/education/arm-education/test/sampleTest.ts,9,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,arm-education sampleTest 未使用的 env 导入。diff 为空且 head 与 before 相同。
qalert-c7d4ee1af840ae0ec47ce5a2,ai,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/app/(tabs)/index.tsx,2,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新文件 (tabs)/index.tsx 从 react-native 导入 Platform，首页未按平台分支。
qalert-c7e121eb2470b891b4ac280b,ai,PythonNest/PyNest,107,py/unused-import,tests/test_core/test_decorators/test_guard.py,1,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,test_guard.py 新文件 import inspect，测试体只用 Request/HTTPBearer/Controller。
qalert-c7e5af4b1befa774a25aa241,human,trycompai/comp,55,js/unused-local-variable,apps/app/src/components/editor/advanced-editor.tsx,42,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,同一新文件 useState 解构出 setInitialContent 但从未调用 setter。本 PR 引入。
qalert-c7f5be6f1a7c7640c3fdb28e,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,modules3rdParty/stripe-v3/index.js 为新增压缩 IIFE（!function(){...}），第1行告警 js/useless-expression 来自第三方 Stripe bundle，非手写源码缺陷。
qalert-c7fb021df4573407008de44a,ai,dotCMS/core,32609,java/missing-override-annotation,dotCMS/src/main/java/com/liferay/portal/struts/PortletRequestProcessor.java,363,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,PortletRequestProcessor.java 363行 processPath 缺 @Override，签名 before/head 相同且 diff 为空。
qalert-c800a4667e620e11a80e1139,human,rsyslog/rsyslog,5595,cpp/mistyped-function-arguments,runtime/rsconf.c,1421,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,"runtime/rsconf.c:1421 的 tplAddLine(ourConf, "" StdDBFmt"", &pTmp) 在 Before/Head 文本完全一致，文件 diff 为空；本 PR 只改了 tests/Makefile.am。ourConf 为 rsconf_t（struct rsconf_s 的 typedef），即使类型告警成立也不能归因本 PR。"
qalert-c80ebf77754656d25dd610e6,human,microsoft/ApplicationInsights-JS,2493,js/redundant-operation,docs/webSdk/applicationinsights-teechannel-js/assets/main.js,3,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,applicationinsights-teechannel-js/assets/main.js:3 同样是 lunr 打包里 e==null 冗余运算，不是业务重复判断。
qalert-c8170edd48acaffecd8dcee7,human,crewAIInc/crewAI,2483,py/unused-import,src/crewai/lite_agent.py,10,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新文件 lite_agent.py 导入 BaseAgent，全文无类型注解或继承使用。
qalert-c81a6666bd9c055f4d370e69,ai,dagster-io/dagster,30864,py/import-and-import-from,examples/docs_snippets/docs_snippets/concepts/resources/pythonic_resources.py,127,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,pythonic_resources 另一片段同样在函数内 import dagster as dg。文档惯例。
qalert-c81db1c902f5452d0ae93019,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,modules3rdParty/stripe-v3/index.js 为新增压缩 IIFE（!function(){...}），第1行告警 js/useless-expression 来自第三方 Stripe bundle，非手写源码缺陷。
